,Unnamed: 0.1,Unnamed: 0,custAge,class,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,responded,label
1419,1419,1419,51.0,technician,married,basic.6y,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,no,9
1420,1420,1420,30.0,admin.,married,university.degree,unknown,yes,yes,cellular,aug,mon,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no,0
1421,1421,1421,39.0,services,married,high.school,unknown,no,no,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,7
1422,1422,1422,34.0,blue-collar,married,,no,no,no,telephone,jun,mon,8,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999.0,0,no,1
1423,1423,1423,35.0,technician,divorced,,no,no,no,cellular,jun,,1,13,2,failure,-1.7,94.055,-39.8,0.739,4991.6,0.433333333,6,no,9
1424,1424,1424,41.0,management,married,high.school,no,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no,4
1425,1425,1425,37.0,admin.,married,high.school,no,no,no,cellular,apr,thu,3,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,no,0
1426,1426,1426,48.0,blue-collar,single,,no,yes,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,999.0,0,no,1
1427,1427,1427,32.0,admin.,married,university.degree,no,yes,no,cellular,sep,fri,2,999,0,nonexistent,-3.4,92.379,-29.8,0.803,5017.5,999.0,0,no,0
1428,1428,1428,51.0,technician,married,professional.course,no,no,no,cellular,aug,wed,9,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,999.0,0,no,9
1429,1429,1429,27.0,admin.,single,university.degree,no,no,no,telephone,jun,wed,7,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,999.0,0,no,0
1430,1430,1430,,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,wed,5,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,no,1
1431,1431,1431,59.0,management,married,,no,yes,no,cellular,jul,fri,3,999,0,nonexistent,-1.7,94.215,-40.3,0.885,4991.6,999.0,0,yes,4
1432,1432,1432,36.0,student,single,,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,8
1433,1433,1433,44.0,management,married,,no,yes,no,cellular,mar,thu,3,999,0,nonexistent,-1.8,92.843,-50.0,1.757,5099.1,999.0,0,no,4
1434,1434,1434,,admin.,married,university.degree,no,no,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no,0
1435,1435,1435,41.0,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,no,1
1436,1436,1436,,admin.,married,,no,no,no,cellular,oct,wed,1,3,2,success,-1.1,94.601,-49.5,0.985,4963.6,0.1,2,yes,0
1437,1437,1437,33.0,admin.,married,high.school,no,yes,no,telephone,aug,wed,2,999,0,nonexistent,-2.9,92.201,-31.4,0.854,5076.2,999.0,0,no,0
1438,1438,1438,29.0,admin.,single,,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,999.0,0,no,0
1439,1439,1439,,unemployed,married,,no,no,no,telephone,jun,fri,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no,10
1440,1440,1440,52.0,unknown,married,basic.4y,no,no,yes,telephone,jun,mon,17,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no,11
1441,1441,1441,43.0,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,no,1
1442,1442,1442,39.0,admin.,single,unknown,no,yes,no,telephone,may,,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,0
1443,1443,1443,41.0,entrepreneur,married,basic.4y,no,no,yes,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,yes,2
1444,1444,1444,29.0,admin.,single,university.degree,no,no,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,999.0,0,yes,0
1445,1445,1445,50.0,admin.,married,,no,no,no,cellular,may,wed,2,3,5,success,-1.8,93.876,-40.0,0.682,5008.7,0.1,15,no,0
1446,1446,1446,33.0,technician,single,high.school,no,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,9
1447,1447,1447,39.0,technician,married,basic.6y,no,no,yes,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no,9
1448,1448,1448,,blue-collar,married,basic.9y,unknown,no,no,cellular,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999.0,0,no,1
1449,1449,1449,32.0,technician,married,,no,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no,9
1450,1450,1450,30.0,admin.,single,high.school,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,0
1451,1451,1451,31.0,self-employed,single,high.school,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,no,6
1452,1452,1452,,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no,1
1453,1453,1453,38.0,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999.0,0,no,1
1454,1454,1454,30.0,services,divorced,basic.9y,no,no,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,7
1455,1455,1455,,admin.,married,high.school,no,no,yes,cellular,may,thu,5,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,999.0,2,no,0
1456,1456,1456,51.0,services,married,,no,no,no,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,999.0,3,no,7
1457,1457,1457,35.0,blue-collar,single,basic.4y,unknown,no,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no,1
1458,1458,1458,39.0,admin.,married,university.degree,unknown,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,0
1459,1459,1459,32.0,blue-collar,married,basic.4y,unknown,yes,no,cellular,nov,thu,2,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,999.0,5,no,1
1460,1460,1460,37.0,technician,married,professional.course,no,no,no,telephone,jun,thu,5,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999.0,0,no,9
1461,1461,1461,35.0,blue-collar,married,basic.9y,no,no,no,cellular,jul,wed,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,1
1462,1462,1462,39.0,technician,married,university.degree,no,no,no,cellular,oct,fri,1,6,1,success,-3.4,92.431,-26.9,0.739,5017.5,0.2,0,yes,9
1463,1463,1463,33.0,management,married,university.degree,no,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,no,4
1464,1464,1464,41.0,blue-collar,married,,no,yes,yes,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,1
1465,1465,1465,45.0,admin.,married,basic.6y,no,no,yes,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,0
1466,1466,1466,38.0,blue-collar,single,high.school,no,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999.0,0,no,1
1467,1467,1467,29.0,admin.,single,high.school,no,no,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999.0,0,no,0
1468,1468,1468,,admin.,married,university.degree,no,yes,no,telephone,may,mon,6,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,no,0
1469,1469,1469,52.0,admin.,married,,no,yes,no,cellular,nov,fri,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,999.0,1,no,0
1470,1470,1470,37.0,blue-collar,married,,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,999.0,0,no,1
1471,1471,1471,30.0,admin.,single,,no,yes,yes,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,no,0
1472,1472,1472,,services,single,,unknown,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,no,7
1473,1473,1473,30.0,admin.,married,,no,no,yes,telephone,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,0
1474,1474,1474,25.0,technician,single,university.degree,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,9
1475,1475,1475,32.0,blue-collar,married,basic.6y,no,yes,yes,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,999.0,1,no,1
1476,1476,1476,24.0,technician,single,university.degree,no,yes,yes,cellular,nov,tue,3,6,3,failure,-1.1,94.767,-50.8,1.049,4963.6,0.2,6,yes,9
1477,1477,1477,28.0,student,single,high.school,no,no,no,cellular,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999.0,0,no,8
1478,1478,1478,46.0,blue-collar,married,,no,yes,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,1
1479,1479,1479,34.0,admin.,married,university.degree,unknown,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,0
1480,1480,1480,54.0,blue-collar,married,basic.9y,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,yes,1
1481,1481,1481,47.0,admin.,married,university.degree,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,0
1482,1482,1482,36.0,self-employed,married,high.school,unknown,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no,6
1483,1483,1483,38.0,technician,married,basic.9y,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,no,9
1484,1484,1484,28.0,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999.0,0,no,1
1485,1485,1485,53.0,technician,married,professional.course,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,yes,9
1486,1486,1486,,blue-collar,married,basic.9y,no,yes,yes,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,999.0,1,no,1
1487,1487,1487,,retired,married,university.degree,no,yes,no,cellular,jun,wed,1,999,2,failure,-2.9,92.963,-40.8,1.26,5076.2,999.0,4,no,5
1488,1488,1488,,blue-collar,single,high.school,no,yes,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,yes,1
1489,1489,1489,32.0,admin.,married,basic.6y,no,yes,no,cellular,may,,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,999.0,5,no,0
1490,1490,1490,35.0,technician,married,,no,no,no,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.859,5076.2,999.0,0,yes,9
1491,1491,1491,,entrepreneur,married,,no,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,no,2
1492,1492,1492,35.0,unemployed,married,professional.course,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,10
1493,1493,1493,48.0,services,married,high.school,unknown,yes,no,telephone,jun,wed,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no,7
1494,1494,1494,47.0,services,married,,unknown,yes,no,telephone,jun,fri,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no,7
1495,1495,1495,38.0,management,married,basic.6y,unknown,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no,4
1496,1496,1496,27.0,student,married,high.school,no,yes,no,telephone,may,wed,1,999,0,nonexistent,-1.8,93.876,-40.0,0.672,5008.7,999.0,0,no,8
1497,1497,1497,,student,single,unknown,no,no,no,cellular,aug,thu,4,999,1,failure,-2.9,92.201,-31.4,0.829,5076.2,999.0,3,yes,8
1498,1498,1498,22.0,student,single,basic.9y,no,no,no,cellular,oct,fri,1,999,1,failure,-3.4,92.431,-26.9,0.73,5017.5,999.0,0,yes,8
1499,1499,1499,,technician,single,professional.course,no,no,no,cellular,nov,tue,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,999.0,4,no,9
1500,1500,1500,,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,thu,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,no,1
1501,1501,1501,44.0,self-employed,married,,no,unknown,unknown,cellular,aug,,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,no,6
1502,1502,1502,19.0,student,single,basic.9y,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,999.0,0,yes,8
1503,1503,1503,43.0,blue-collar,married,,no,yes,no,cellular,may,thu,4,999,2,failure,-1.8,92.893,-46.2,1.327,5099.1,999.0,4,no,1
1504,1504,1504,29.0,blue-collar,single,basic.4y,no,yes,no,cellular,may,fri,9,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,999.0,3,no,1
1505,1505,1505,39.0,services,single,,unknown,yes,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no,7
1506,1506,1506,39.0,management,married,university.degree,no,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,4
1507,1507,1507,60.0,retired,married,,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,no,5
1508,1508,1508,26.0,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999.0,0,no,1
1509,1509,1509,33.0,blue-collar,married,professional.course,no,yes,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,no,1
1510,1510,1510,38.0,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,no,1
1511,1511,1511,45.0,unemployed,married,,no,yes,no,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,no,10
1512,1512,1512,,retired,married,basic.4y,unknown,no,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,999.0,1,no,5
1513,1513,1513,,management,divorced,university.degree,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,999.0,0,yes,4
1514,1514,1514,29.0,admin.,single,,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,no,0
1515,1515,1515,38.0,technician,married,,no,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,9
1516,1516,1516,39.0,admin.,married,basic.6y,unknown,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,yes,0
1517,1517,1517,47.0,services,married,high.school,unknown,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,999.0,0,no,7
1518,1518,1518,28.0,management,married,university.degree,no,no,no,telephone,jun,,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,999.0,0,yes,4
1519,1519,1519,41.0,entrepreneur,divorced,basic.9y,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999.0,0,no,2
1520,1520,1520,53.0,retired,married,high.school,unknown,yes,no,telephone,may,thu,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,5
1521,1521,1521,45.0,services,married,high.school,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,7
1522,1522,1522,36.0,housemaid,divorced,basic.4y,no,no,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,no,3
1523,1523,1523,39.0,blue-collar,divorced,basic.9y,unknown,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,no,1
1524,1524,1524,,admin.,married,university.degree,no,no,no,cellular,apr,thu,2,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,999.0,2,no,0
1525,1525,1525,31.0,services,single,high.school,no,no,yes,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,no,7
1526,1526,1526,45.0,blue-collar,married,,no,yes,no,telephone,may,thu,1,6,2,success,-1.8,93.876,-40.0,0.683,5008.7,0.2,6,yes,1
1527,1527,1527,55.0,retired,married,basic.4y,no,no,no,cellular,jun,tue,2,3,4,failure,-2.9,92.963,-40.8,1.262,5076.2,0.1,8,no,5
1528,1528,1528,,blue-collar,married,high.school,no,no,no,cellular,apr,mon,2,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,999.0,8,no,1
1529,1529,1529,,technician,divorced,,unknown,unknown,unknown,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,9
1530,1530,1530,25.0,technician,single,basic.9y,no,no,no,telephone,jun,fri,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,999.0,0,no,9
1531,1531,1531,39.0,technician,single,,no,yes,no,cellular,aug,,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,999.0,0,no,9
1532,1532,1532,,technician,married,,no,no,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,9
1533,1533,1533,33.0,entrepreneur,married,basic.9y,no,no,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,999.0,3,no,2
1534,1534,1534,,housemaid,married,high.school,unknown,yes,yes,cellular,may,wed,4,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,999.0,2,no,3
1535,1535,1535,,blue-collar,married,,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999.0,0,no,1
1536,1536,1536,41.0,technician,married,,no,no,no,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,no,9
1537,1537,1537,54.0,blue-collar,married,university.degree,unknown,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,1
1538,1538,1538,35.0,technician,single,professional.course,unknown,yes,no,cellular,jul,,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,no,9
1539,1539,1539,35.0,services,single,,no,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,7
1540,1540,1540,46.0,admin.,married,high.school,no,yes,no,cellular,oct,,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,999.0,0,no,0
1541,1541,1541,41.0,technician,married,professional.course,no,yes,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no,9
1542,1542,1542,33.0,admin.,married,,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,no,0
1543,1543,1543,,admin.,divorced,,no,yes,no,cellular,aug,fri,1,4,3,failure,-1.7,94.027,-38.3,0.905,4991.6,0.133333333,3,yes,0
1544,1544,1544,,admin.,single,university.degree,unknown,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,0
1545,1545,1545,40.0,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,1
1546,1546,1546,50.0,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no,1
1547,1547,1547,46.0,admin.,married,university.degree,no,no,no,telephone,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no,0
1548,1548,1548,,technician,single,university.degree,no,unknown,unknown,telephone,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no,9
1549,1549,1549,,management,married,basic.9y,no,yes,no,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,4
1550,1550,1550,28.0,technician,divorced,university.degree,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,9
1551,1551,1551,45.0,technician,single,,no,no,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no,9
1552,1552,1552,59.0,admin.,married,,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,0
1553,1553,1553,42.0,entrepreneur,married,high.school,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no,2
1554,1554,1554,46.0,admin.,married,,no,no,no,telephone,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,no,0
1555,1555,1555,39.0,blue-collar,divorced,basic.9y,unknown,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,1
1556,1556,1556,48.0,management,married,university.degree,no,no,no,cellular,aug,,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no,4
1557,1557,1557,29.0,admin.,single,high.school,no,yes,no,telephone,may,,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,0
1558,1558,1558,,management,married,,no,no,no,telephone,may,mon,12,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,4
1559,1559,1559,30.0,admin.,divorced,university.degree,unknown,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,0
1560,1560,1560,51.0,admin.,divorced,university.degree,no,yes,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,0
1561,1561,1561,,housemaid,married,,no,no,no,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,999.0,4,no,3
1562,1562,1562,31.0,technician,married,,no,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,9
1563,1563,1563,,blue-collar,married,,unknown,yes,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,999.0,0,no,1
1564,1564,1564,26.0,technician,single,professional.course,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,no,9
1565,1565,1565,39.0,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,1
1566,1566,1566,40.0,blue-collar,married,,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no,1
1567,1567,1567,34.0,blue-collar,married,basic.6y,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,no,1
1568,1568,1568,53.0,housemaid,married,basic.6y,unknown,unknown,unknown,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no,3
1569,1569,1569,39.0,entrepreneur,married,,no,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no,2
1570,1570,1570,55.0,technician,single,,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,no,9
1571,1571,1571,,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,999.0,0,no,1
1572,1572,1572,34.0,admin.,single,basic.9y,no,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,0
1573,1573,1573,,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999.0,0,no,1
1574,1574,1574,42.0,housemaid,married,,no,yes,no,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,999.0,0,no,3
1575,1575,1575,28.0,technician,single,professional.course,no,yes,no,telephone,mar,tue,2,999,0,nonexistent,-1.8,92.843,-50.0,1.556,5099.1,999.0,0,no,9
1576,1576,1576,25.0,services,single,,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no,7
1577,1577,1577,,services,married,basic.9y,no,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,7
